,demand_region2,demand_region4,demand_region5,wind_region2,wind_region5,wind_region6
2020-01-01 00:00:00,-39.09,-70.38,-34.24,0.6756,0.1929,0.183
2020-01-01 01:00:00,-38.14,-68.89,-32.5,0.6449,0.2263,0.1962
2020-01-01 02:00:00,-38.18,-66.13,-30.76,0.6245,0.2476,0.1877
2020-01-01 03:00:00,-39.03,-65.14,-29.82,0.5977,0.2638,0.185
2020-01-01 04:00:00,-40.97,-67.01,-28.83,0.5836,0.2607,0.1748
2020-01-01 05:00:00,-45.96,-71.28,-29.6,0.5726,0.255,0.1621
2020-01-01 06:00:00,-51.15,-75.74,-34.14,0.5577,0.2509,0.1592
2020-01-01 07:00:00,-53.9,-77.75,-39.58,0.5469,0.2385,0.1533
2020-01-01 08:00:00,-55.27,-78.9,-42.72,0.5493,0.2304,0.1582
2020-01-01 09:00:00,-56.56,-79.12,-44.79,0.5515,0.2214,0.2273
2020-01-01 10:00:00,-57.56,-79.2,-45.62,0.5371,0.2118,0.2424
2020-01-01 11:00:00,-57.07,-79.26,-46.05,0.5339,0.2035,0.1994
2020-01-01 12:00:00,-55.89,-77.54,-46.3,0.5357,0.1982,0.1603
2020-01-01 13:00:00,-54.67,-75.46,-45.96,0.5231,0.1939,0.1391
2020-01-01 14:00:00,-54.06,-73.47,-45.71,0.4896,0.1741,0.135
2020-01-01 15:00:00,-54.52,-72.91,-45.95,0.4595,0.1601,0.1297
2020-01-01 16:00:00,-56.96,-75.26,-48.61,0.4687,0.1778,0.0711
2020-01-01 17:00:00,-57.75,-79.53,-51.0,0.4788,0.2134,0.0487
2020-01-01 18:00:00,-56.32,-80.44,-50.85,0.478,0.2377,0.055
2020-01-01 19:00:00,-52.71,-77.14,-48.96,0.4675,0.2384,0.0594
2020-01-01 20:00:00,-49.77,-73.8,-46.16,0.4574,0.2459,0.064
2020-01-01 21:00:00,-47.95,-74.19,-42.63,0.4363,0.255,0.0669
2020-01-01 22:00:00,-44.19,-75.29,-38.77,0.4099,0.265,0.0608
2020-01-01 23:00:00,-41.07,-72.61,-35.24,0.3928,0.2805,0.0572
2020-01-02 00:00:00,-51.6,-75.44,-36.78,0.3727,0.2935,0.0532
2020-01-02 01:00:00,-50.65,-73.95,-35.04,0.3703,0.3003,0.0496
2020-01-02 02:00:00,-50.69,-71.19,-33.3,0.3649,0.3187,0.0457
2020-01-02 03:00:00,-51.53,-70.21,-32.37,0.38,0.3282,0.0469
2020-01-02 04:00:00,-53.48,-72.08,-31.37,0.4144,0.3511,0.054
2020-01-02 05:00:00,-58.47,-76.34,-32.15,0.4303,0.3926,0.0589
2020-01-02 06:00:00,-63.66,-80.8,-36.68,0.4302,0.4307,0.0607
2020-01-02 07:00:00,-66.4,-82.81,-42.12,0.4297,0.4405,0.0602
2020-01-02 08:00:00,-67.78,-83.96,-45.26,0.4381,0.4618,0.069
2020-01-02 09:00:00,-69.07,-84.19,-47.34,0.4986,0.4676,0.0912
2020-01-02 10:00:00,-70.06,-84.26,-48.17,0.5636,0.4703,0.1012
2020-01-02 11:00:00,-69.58,-84.33,-48.59,0.5837,0.4704,0.1172
2020-01-02 12:00:00,-68.4,-82.6,-48.85,0.5838,0.4713,0.1261
2020-01-02 13:00:00,-67.18,-80.52,-48.51,0.5656,0.4587,0.1353
2020-01-02 14:00:00,-66.57,-78.53,-48.25,0.4852,0.3998,0.1361
2020-01-02 15:00:00,-67.02,-77.97,-48.49,0.3863,0.3438,0.1283
2020-01-02 16:00:00,-69.46,-80.32,-51.16,0.4017,0.3275,0.0462
2020-01-02 17:00:00,-70.26,-84.59,-53.54,0.3984,0.3282,0.0298
2020-01-02 18:00:00,-68.83,-85.5,-53.39,0.3609,0.3343,0.0412
2020-01-02 19:00:00,-65.22,-82.2,-51.5,0.308,0.3274,0.0499
2020-01-02 20:00:00,-62.28,-78.86,-48.71,0.2342,0.316,0.0543
2020-01-02 21:00:00,-60.46,-79.26,-45.18,0.1849,0.2985,0.0588
2020-01-02 22:00:00,-56.7,-80.35,-41.32,0.1622,0.2811,0.0656
2020-01-02 23:00:00,-53.58,-77.67,-37.79,0.1437,0.2638,0.0741
2020-01-03 00:00:00,-55.11,-79.81,-37.9,0.1382,0.2533,0.0853
2020-01-03 01:00:00,-54.16,-78.32,-36.16,0.1314,0.2437,0.0949
2020-01-03 02:00:00,-54.2,-75.57,-34.41,0.1254,0.2381,0.1061
2020-01-03 03:00:00,-55.04,-74.58,-33.48,0.1176,0.2433,0.1144
2020-01-03 04:00:00,-56.99,-76.45,-32.49,0.1099,0.2481,0.1141
2020-01-03 05:00:00,-61.98,-80.72,-33.26,0.1033,0.2495,0.1135
2020-01-03 06:00:00,-67.17,-85.18,-37.79,0.1022,0.2519,0.116
2020-01-03 07:00:00,-69.91,-87.18,-43.23,0.1049,0.2551,0.1141
2020-01-03 08:00:00,-71.29,-88.33,-46.37,0.1173,0.268,0.1231
2020-01-03 09:00:00,-72.58,-88.56,-48.45,0.133,0.2836,0.1872
2020-01-03 10:00:00,-73.57,-88.64,-49.28,0.1636,0.3091,0.2858
2020-01-03 11:00:00,-73.09,-88.7,-49.7,0.1752,0.3384,0.3756
2020-01-03 12:00:00,-71.91,-86.97,-49.96,0.1857,0.3632,0.4353
2020-01-03 13:00:00,-70.69,-84.9,-49.62,0.1974,0.357,0.4803
2020-01-03 14:00:00,-70.08,-82.91,-49.36,0.1914,0.3383,0.5099
2020-01-03 15:00:00,-70.53,-82.35,-49.61,0.1626,0.2899,0.5163
2020-01-03 16:00:00,-72.97,-84.7,-52.27,0.1809,0.2966,0.3865
2020-01-03 17:00:00,-73.77,-88.97,-54.65,0.2073,0.2995,0.1962
2020-01-03 18:00:00,-72.34,-89.88,-54.5,0.2242,0.2943,0.2208
2020-01-03 19:00:00,-68.73,-86.57,-52.61,0.2421,0.3268,0.2373
2020-01-03 20:00:00,-65.79,-83.24,-49.82,0.2632,0.3337,0.2416
2020-01-03 21:00:00,-63.97,-83.63,-46.29,0.2889,0.3262,0.2342
2020-01-03 22:00:00,-60.21,-84.73,-42.43,0.3266,0.3021,0.2147
2020-01-03 23:00:00,-57.09,-82.04,-38.9,0.3648,0.2558,0.196
2020-01-04 00:00:00,-54.87,-82.37,-37.42,0.3969,0.2193,0.1996
2020-01-04 01:00:00,-53.92,-80.88,-35.68,0.4326,0.2052,0.1973
2020-01-04 02:00:00,-53.96,-78.13,-33.94,0.4686,0.2044,0.1985
2020-01-04 03:00:00,-54.81,-77.14,-33.0,0.5118,0.1846,0.204
2020-01-04 04:00:00,-56.75,-79.01,-32.01,0.5504,0.187,0.2345
2020-01-04 05:00:00,-61.74,-83.28,-32.78,0.5556,0.1769,0.2635
2020-01-04 06:00:00,-66.93,-87.74,-37.32,0.5426,0.157,0.2874
2020-01-04 07:00:00,-69.68,-89.74,-42.76,0.5504,0.1332,0.2995
2020-01-04 08:00:00,-71.05,-90.89,-45.9,0.5659,0.117,0.3243
2020-01-04 09:00:00,-72.34,-91.12,-47.97,0.5568,0.1136,0.4846
2020-01-04 10:00:00,-73.33,-91.2,-48.8,0.5439,0.1114,0.576
2020-01-04 11:00:00,-72.85,-91.26,-49.22,0.5357,0.1148,0.5552
2020-01-04 12:00:00,-71.67,-89.53,-49.48,0.5262,0.1206,0.5344
2020-01-04 13:00:00,-70.45,-87.45,-49.14,0.4824,0.1063,0.5294
2020-01-04 14:00:00,-69.84,-85.47,-48.88,0.3913,0.0914,0.5327
2020-01-04 15:00:00,-70.29,-84.91,-49.13,0.2907,0.0825,0.5305
2020-01-04 16:00:00,-72.74,-87.26,-51.79,0.2858,0.0958,0.4564
2020-01-04 17:00:00,-73.53,-91.53,-54.18,0.2519,0.1019,0.3182
2020-01-04 18:00:00,-72.1,-92.44,-54.03,0.2067,0.1014,0.3181
2020-01-04 19:00:00,-68.49,-89.13,-52.14,0.1558,0.1098,0.3212
2020-01-04 20:00:00,-65.55,-85.8,-49.34,0.1072,0.1245,0.3164
2020-01-04 21:00:00,-63.73,-86.19,-45.81,0.066,0.1434,0.3023
2020-01-04 22:00:00,-59.97,-87.28,-41.95,0.0427,0.1375,0.3304
2020-01-04 23:00:00,-56.85,-84.6,-38.42,0.0274,0.1338,0.3423
2020-01-05 00:00:00,-54.43,-79.74,-36.62,0.0204,0.1377,0.351
2020-01-05 01:00:00,-53.48,-78.25,-34.88,0.0164,0.1407,0.3619
2020-01-05 02:00:00,-53.52,-75.5,-33.14,0.0191,0.158,0.3742
2020-01-05 03:00:00,-54.36,-74.51,-32.21,0.0316,0.17,0.3749
2020-01-05 04:00:00,-56.31,-76.38,-31.21,0.0473,0.1932,0.3393
2020-01-05 05:00:00,-61.3,-80.65,-31.98,0.0683,0.2153,0.2955
2020-01-05 06:00:00,-66.49,-85.11,-36.52,0.092,0.2314,0.2402
2020-01-05 07:00:00,-69.24,-87.11,-41.96,0.1238,0.2368,0.2015
2020-01-05 08:00:00,-70.61,-88.26,-45.1,0.1651,0.2645,0.1903
2020-01-05 09:00:00,-71.9,-88.49,-47.18,0.2311,0.2738,0.2532
2020-01-05 10:00:00,-72.89,-88.57,-48.01,0.2957,0.2968,0.2872
2020-01-05 11:00:00,-72.41,-88.63,-48.43,0.3454,0.3037,0.2739
2020-01-05 12:00:00,-71.23,-86.9,-48.68,0.368,0.3063,0.236
2020-01-05 13:00:00,-70.01,-84.83,-48.35,0.3609,0.2883,0.2044
2020-01-05 14:00:00,-69.4,-82.84,-48.09,0.301,0.2427,0.1767
2020-01-05 15:00:00,-69.85,-82.28,-48.33,0.2319,0.2157,0.1495
2020-01-05 16:00:00,-72.29,-84.63,-50.99,0.2547,0.2104,0.0938
2020-01-05 17:00:00,-73.09,-88.9,-53.38,0.2847,0.2238,0.0406
2020-01-05 18:00:00,-71.66,-89.81,-53.23,0.3094,0.2378,0.0514
2020-01-05 19:00:00,-68.05,-86.51,-51.34,0.3281,0.2379,0.0644
2020-01-05 20:00:00,-65.11,-83.17,-48.55,0.3313,0.2404,0.0799
2020-01-05 21:00:00,-63.29,-83.56,-45.02,0.344,0.2306,0.0879
2020-01-05 22:00:00,-59.53,-84.66,-41.16,0.3523,0.2201,0.07
2020-01-05 23:00:00,-56.41,-81.97,-37.63,0.3557,0.2089,0.0583
2020-01-06 00:00:00,-52.85,-78.24,-37.07,0.3613,0.2133,0.0453
2020-01-06 01:00:00,-51.9,-76.75,-35.32,0.3623,0.199,0.0382
2020-01-06 02:00:00,-51.94,-73.99,-33.58,0.3436,0.1927,0.031
2020-01-06 03:00:00,-52.78,-73.01,-32.65,0.3305,0.1955,0.0317
2020-01-06 04:00:00,-54.73,-74.88,-31.65,0.3146,0.198,0.0358
2020-01-06 05:00:00,-59.72,-79.14,-32.43,0.2868,0.2051,0.0428
2020-01-06 06:00:00,-64.91,-83.6,-36.96,0.2695,0.2144,0.0433
2020-01-06 07:00:00,-67.65,-85.61,-42.4,0.259,0.2358,0.0426
2020-01-06 08:00:00,-69.03,-86.76,-45.54,0.255,0.2483,0.0418
2020-01-06 09:00:00,-70.32,-86.99,-47.62,0.2558,0.2601,0.0436
2020-01-06 10:00:00,-71.31,-87.06,-48.45,0.237,0.2761,0.0411
2020-01-06 11:00:00,-70.83,-87.13,-48.87,0.2162,0.3267,0.041
2020-01-06 12:00:00,-69.65,-85.4,-49.13,0.1958,0.3217,0.0395
2020-01-06 13:00:00,-68.43,-83.32,-48.79,0.1735,0.3368,0.0379
2020-01-06 14:00:00,-67.82,-81.33,-48.53,0.1339,0.3108,0.0361
2020-01-06 15:00:00,-68.27,-80.77,-48.77,0.1027,0.2851,0.032
2020-01-06 16:00:00,-70.71,-83.12,-51.44,0.0962,0.2878,0.0256
2020-01-06 17:00:00,-71.51,-87.39,-53.82,0.0899,0.3249,0.0201
2020-01-06 18:00:00,-70.08,-88.3,-53.67,0.0809,0.3572,0.0251
2020-01-06 19:00:00,-66.47,-85.0,-51.78,0.0675,0.3968,0.0269
2020-01-06 20:00:00,-63.53,-81.66,-48.99,0.0574,0.436,0.0247
2020-01-06 21:00:00,-61.71,-82.06,-45.46,0.0505,0.4791,0.0187
2020-01-06 22:00:00,-57.95,-83.15,-41.6,0.0447,0.5157,0.0155
2020-01-06 23:00:00,-54.83,-80.47,-38.07,0.0458,0.5333,0.0178
2020-01-07 00:00:00,-44.37,-69.95,-34.6,0.0479,0.5495,0.0202
2020-01-07 01:00:00,-43.42,-68.46,-32.86,0.0484,0.5717,0.0218
2020-01-07 02:00:00,-43.46,-65.7,-31.12,0.0486,0.6108,0.0223
2020-01-07 03:00:00,-44.31,-64.72,-30.19,0.0458,0.584,0.0241
2020-01-07 04:00:00,-46.25,-66.59,-29.19,0.0411,0.5967,0.0297
2020-01-07 05:00:00,-51.24,-70.86,-29.97,0.0431,0.6105,0.0357
2020-01-07 06:00:00,-56.43,-75.32,-34.5,0.0493,0.5989,0.0379
2020-01-07 07:00:00,-59.18,-77.32,-39.94,0.0623,0.5782,0.035
2020-01-07 08:00:00,-60.55,-78.47,-43.08,0.0813,0.598,0.0347
2020-01-07 09:00:00,-61.84,-78.7,-45.16,0.1079,0.6375,0.0456
2020-01-07 10:00:00,-62.84,-78.78,-45.99,0.1042,0.6753,0.0482
2020-01-07 11:00:00,-62.35,-78.84,-46.41,0.0863,0.6425,0.0584
2020-01-07 12:00:00,-61.17,-77.11,-46.67,0.0924,0.644,0.0684
2020-01-07 13:00:00,-59.95,-75.03,-46.33,0.1093,0.6228,0.0782
2020-01-07 14:00:00,-59.34,-73.05,-46.07,0.1104,0.6734,0.0898
2020-01-07 15:00:00,-59.8,-72.49,-46.31,0.1356,0.7695,0.0965
2020-01-07 16:00:00,-62.24,-74.83,-48.98,0.1966,0.8232,0.0497
2020-01-07 17:00:00,-63.03,-79.1,-51.36,0.2517,0.8324,0.036
2020-01-07 18:00:00,-61.6,-80.02,-51.21,0.2832,0.8444,0.0668
2020-01-07 19:00:00,-57.99,-76.71,-49.32,0.2932,0.8518,0.0968
2020-01-07 20:00:00,-55.05,-73.38,-46.53,0.2939,0.8802,0.121
2020-01-07 21:00:00,-53.23,-73.77,-43.0,0.2919,0.9059,0.1384
2020-01-07 22:00:00,-49.47,-74.86,-39.14,0.2919,0.9231,0.1426
2020-01-07 23:00:00,-46.35,-72.18,-35.61,0.3071,0.9396,0.1626
2020-01-08 00:00:00,-48.63,-67.06,-34.72,0.3571,0.1943,0.757
2020-01-08 01:00:00,-48.22,-65.15,-33.67,0.38,0.2105,0.7317
2020-01-08 02:00:00,-48.77,-63.23,-32.4,0.4157,0.2305,0.7375
2020-01-08 03:00:00,-50.25,-63.32,-31.64,0.4517,0.2324,0.7153
2020-01-08 04:00:00,-53.59,-65.81,-31.43,0.4704,0.2284,0.6904
2020-01-08 05:00:00,-58.43,-69.78,-33.83,0.47,0.2059,0.6551
2020-01-08 06:00:00,-62.64,-73.24,-38.83,0.4629,0.2077,0.632
2020-01-08 07:00:00,-64.94,-75.01,-43.11,0.462,0.2021,0.6191
2020-01-08 08:00:00,-66.38,-75.75,-45.37,0.4843,0.2116,0.6344
2020-01-08 09:00:00,-67.74,-75.9,-46.63,0.4847,0.2288,0.6977
2020-01-08 10:00:00,-68.14,-76.12,-47.24,0.4527,0.2738,0.7249
2020-01-08 11:00:00,-67.34,-75.55,-47.52,0.4119,0.3257,0.7575
2020-01-08 12:00:00,-66.03,-73.88,-47.33,0.3737,0.3508,0.7901
2020-01-08 13:00:00,-64.83,-71.87,-46.78,0.3542,0.3821,0.799
2020-01-08 14:00:00,-63.96,-70.06,-46.41,0.3435,0.4212,0.8224
2020-01-08 15:00:00,-63.94,-69.35,-46.91,0.3264,0.4481,0.8234
2020-01-08 16:00:00,-65.15,-70.89,-48.57,0.2864,0.4039,0.8261
2020-01-08 17:00:00,-65.79,-73.77,-49.73,0.2665,0.3311,0.7376
2020-01-08 18:00:00,-64.84,-74.66,-49.76,0.2604,0.3204,0.4806
2020-01-08 19:00:00,-62.03,-72.82,-48.61,0.2368,0.3348,0.473
2020-01-08 20:00:00,-59.2,-71.45,-46.35,0.2148,0.2927,0.4929
2020-01-08 21:00:00,-56.37,-72.25,-42.92,0.215,0.2772,0.4911
2020-01-08 22:00:00,-52.78,-71.6,-39.0,0.2161,0.2731,0.5023
2020-01-08 23:00:00,-50.14,-68.88,-35.5,0.2245,0.2486,0.5089
2020-01-09 00:00:00,-40.78,-59.25,-30.4,0.2231,0.2758,0.5056
2020-01-09 01:00:00,-40.38,-57.33,-29.37,0.2144,0.2969,0.5026
2020-01-09 02:00:00,-40.94,-55.43,-28.11,0.2182,0.2986,0.5178
2020-01-09 03:00:00,-42.45,-55.55,-27.36,0.2337,0.3226,0.5057
2020-01-09 04:00:00,-45.82,-58.06,-27.18,0.2202,0.3237,0.4748
2020-01-09 05:00:00,-50.65,-62.02,-29.61,0.2092,0.3388,0.4304
2020-01-09 06:00:00,-54.84,-65.46,-34.63,0.2082,0.3501,0.3935
2020-01-09 07:00:00,-57.13,-67.22,-38.88,0.2665,0.3368,0.3908
2020-01-09 08:00:00,-58.57,-67.95,-41.11,0.4318,0.4126,0.4546
2020-01-09 09:00:00,-59.93,-68.09,-42.35,0.5167,0.47,0.5492
2020-01-09 10:00:00,-60.31,-68.32,-42.96,0.5555,0.5435,0.5752
2020-01-09 11:00:00,-59.5,-67.73,-43.24,0.5802,0.6684,0.5807
2020-01-09 12:00:00,-58.19,-66.06,-43.03,0.5943,0.7811,0.5923
2020-01-09 13:00:00,-56.99,-64.06,-42.47,0.6084,0.8605,0.5941
2020-01-09 14:00:00,-56.11,-62.25,-42.1,0.5772,0.8845,0.5961
2020-01-09 15:00:00,-56.08,-61.53,-42.61,0.4637,0.8877,0.5922
2020-01-09 16:00:00,-57.25,-63.05,-44.24,0.1318,0.8776,0.5767
2020-01-09 17:00:00,-57.89,-65.9,-45.37,0.0686,0.8875,0.3713
2020-01-09 18:00:00,-56.96,-66.79,-45.4,0.0895,0.9121,0.1786
2020-01-09 19:00:00,-54.17,-64.98,-44.27,0.1215,0.9194,0.1615
2020-01-09 20:00:00,-51.35,-63.67,-42.02,0.1566,0.9321,0.1485
2020-01-09 21:00:00,-48.49,-64.48,-38.6,0.2158,0.969,0.1426
2020-01-09 22:00:00,-44.9,-63.78,-34.68,0.2716,0.9878,0.1408
2020-01-09 23:00:00,-42.28,-61.06,-31.18,0.3382,0.9994,0.1538
2020-01-10 00:00:00,-36.62,-51.92,-31.01,0.4022,0.9984,0.1475
2020-01-10 01:00:00,-36.23,-49.99,-29.99,0.4478,0.9982,0.1385
2020-01-10 02:00:00,-36.81,-48.11,-28.75,0.496,0.9926,0.1316
2020-01-10 03:00:00,-38.33,-48.26,-28.0,0.5349,0.9737,0.1247
2020-01-10 04:00:00,-41.74,-50.79,-27.84,0.5795,0.99,0.1108
2020-01-10 05:00:00,-46.57,-54.74,-30.32,0.6314,0.988,0.1002
2020-01-10 06:00:00,-50.73,-58.15,-35.35,0.706,0.9792,0.0894
