,demand_region2,demand_region4,demand_region5,wind_region2,wind_region5,wind_region6
2020-01-19 15:00:00,-51.22,-40.41,-38.72,0.1841,0.2655,0.4025
2020-01-19 16:00:00,-51.13,-41.11,-39.53,0.1764,0.264,0.406
2020-01-19 17:00:00,-50.81,-41.92,-39.4,0.1699,0.2575,0.3916
2020-01-19 18:00:00,-49.15,-41.04,-38.85,0.1698,0.2475,0.341
2020-01-19 19:00:00,-47.01,-40.1,-37.77,0.1573,0.2276,0.1929
2020-01-19 20:00:00,-44.86,-41.77,-36.3,0.1655,0.1856,0.0974
2020-01-19 21:00:00,-41.16,-42.83,-33.99,0.1874,0.18,0.1004
2020-01-19 22:00:00,-37.99,-39.62,-30.27,0.1657,0.1859,0.1056
2020-01-19 23:00:00,-35.98,-36.6,-26.61,0.1448,0.1835,0.1114
2020-01-20 00:00:00,-31.28,-35.37,-24.9,0.1307,0.1775,0.1211
2020-01-20 01:00:00,-31.22,-33.1,-23.54,0.1151,0.1707,0.1358
2020-01-20 02:00:00,-31.97,-32.12,-22.64,0.1037,0.1702,0.1403
2020-01-20 03:00:00,-33.91,-33.01,-22.12,0.1035,0.1701,0.1558
2020-01-20 04:00:00,-39.21,-35.35,-22.57,0.1247,0.167,0.1681
2020-01-20 05:00:00,-44.32,-38.92,-26.69,0.1545,0.178,0.1647
2020-01-20 06:00:00,-47.74,-42.0,-32.1,0.1564,0.1921,0.2657
2020-01-20 07:00:00,-49.54,-44.13,-35.76,0.1555,0.1906,0.4183
2020-01-20 08:00:00,-51.24,-45.18,-37.55,0.1569,0.1915,0.5155
2020-01-20 09:00:00,-52.71,-45.88,-38.22,0.1621,0.1969,0.5727
2020-01-20 10:00:00,-52.42,-46.62,-38.71,0.1713,0.1994,0.5879
2020-01-20 11:00:00,-51.37,-45.65,-38.89,0.1785,0.2015,0.6007
2020-01-20 12:00:00,-50.02,-44.58,-38.33,0.1931,0.2049,0.6125
2020-01-20 13:00:00,-48.98,-43.06,-37.65,0.2099,0.2115,0.6186
2020-01-20 14:00:00,-47.89,-41.65,-37.3,0.2199,0.2187,0.6161
2020-01-20 15:00:00,-47.57,-40.92,-38.12,0.2203,0.2204,0.6069
2020-01-20 16:00:00,-47.47,-41.61,-38.93,0.2095,0.2167,0.5883
2020-01-20 17:00:00,-47.12,-42.39,-38.79,0.1872,0.2031,0.5539
2020-01-20 18:00:00,-45.44,-41.47,-38.22,0.1575,0.1776,0.4676
2020-01-20 19:00:00,-43.3,-40.52,-37.12,0.1273,0.1424,0.2194
2020-01-20 20:00:00,-41.17,-42.23,-35.66,0.1231,0.0922,0.1241
2020-01-20 21:00:00,-37.47,-43.3,-33.39,0.1445,0.0919,0.1351
2020-01-20 22:00:00,-34.3,-40.05,-29.67,0.1355,0.1038,0.143
2020-01-20 23:00:00,-32.3,-37.02,-26.01,0.132,0.1069,0.1441
2020-01-21 00:00:00,-43.32,-41.53,-27.09,0.1245,0.1053,0.1359
2020-01-21 01:00:00,-43.26,-39.26,-25.71,0.1131,0.1075,0.1253
2020-01-21 02:00:00,-44.0,-38.3,-24.81,0.0987,0.1011,0.1256
2020-01-21 03:00:00,-45.94,-39.18,-24.29,0.0793,0.0996,0.1282
2020-01-21 04:00:00,-51.26,-41.51,-24.74,0.0823,0.0949,0.1265
2020-01-21 05:00:00,-56.38,-45.07,-28.87,0.0969,0.1173,0.1224
2020-01-21 06:00:00,-59.8,-48.16,-34.29,0.1035,0.1361,0.1585
2020-01-21 07:00:00,-61.6,-50.3,-37.96,0.1082,0.143,0.167
2020-01-21 08:00:00,-63.3,-51.37,-39.75,0.1211,0.1496,0.1565
2020-01-21 09:00:00,-64.78,-52.08,-40.42,0.1353,0.1463,0.1419
2020-01-21 10:00:00,-64.48,-52.84,-40.91,0.1347,0.1504,0.1369
2020-01-21 11:00:00,-63.43,-51.86,-41.09,0.1281,0.1555,0.1368
2020-01-21 12:00:00,-62.08,-50.81,-40.53,0.1197,0.1559,0.1495
2020-01-21 13:00:00,-61.05,-49.3,-39.85,0.1116,0.1499,0.1732
2020-01-21 14:00:00,-59.96,-47.9,-39.51,0.1059,0.1418,0.198
2020-01-21 15:00:00,-59.64,-47.17,-40.32,0.1009,0.1354,0.2195
2020-01-21 16:00:00,-59.53,-47.86,-41.13,0.096,0.1318,0.2262
2020-01-21 17:00:00,-59.15,-48.61,-40.98,0.0793,0.1278,0.2134
2020-01-21 18:00:00,-57.45,-47.64,-40.39,0.0513,0.1249,0.1745
2020-01-21 19:00:00,-55.31,-46.69,-39.28,0.0398,0.1147,0.0994
2020-01-21 20:00:00,-53.19,-48.44,-37.84,0.0347,0.1039,0.0729
2020-01-21 21:00:00,-49.49,-49.51,-35.59,0.0369,0.1133,0.0835
2020-01-21 22:00:00,-46.33,-46.23,-31.88,0.029,0.1333,0.086
2020-01-21 23:00:00,-44.34,-43.19,-28.21,0.0228,0.1524,0.0887
2020-01-22 00:00:00,-36.83,-39.72,-28.57,0.315,0.1286,0.3062
2020-01-22 01:00:00,-36.66,-37.59,-27.37,0.3127,0.0895,0.3001
2020-01-22 02:00:00,-37.42,-36.36,-26.41,0.3363,0.0691,0.2992
2020-01-22 03:00:00,-39.77,-37.19,-25.93,0.3459,0.0579,0.3066
2020-01-22 04:00:00,-44.76,-40.16,-26.14,0.3635,0.0729,0.2909
2020-01-22 05:00:00,-49.79,-43.83,-29.02,0.3733,0.1155,0.2822
2020-01-22 06:00:00,-53.34,-46.72,-34.21,0.3853,0.1857,0.2727
2020-01-22 07:00:00,-55.09,-48.6,-38.72,0.392,0.2644,0.2645
2020-01-22 08:00:00,-56.58,-49.64,-41.0,0.439,0.3683,0.2971
2020-01-22 09:00:00,-57.92,-50.24,-41.79,0.473,0.5204,0.2919
2020-01-22 10:00:00,-57.86,-50.9,-42.16,0.4956,0.6697,0.3489
2020-01-22 11:00:00,-56.92,-50.1,-42.38,0.4826,0.8371,0.3668
2020-01-22 12:00:00,-55.63,-48.94,-42.13,0.4683,0.9161,0.3668
2020-01-22 13:00:00,-54.52,-47.37,-41.67,0.4539,0.9324,0.3615
2020-01-22 14:00:00,-53.59,-46.03,-41.5,0.4254,0.9361,0.3514
2020-01-22 15:00:00,-53.8,-45.53,-42.46,0.3711,0.9229,0.3448
2020-01-22 16:00:00,-54.97,-47.33,-44.54,0.324,0.8856,0.3152
2020-01-22 17:00:00,-55.12,-49.86,-45.92,0.3298,0.8303,0.1859
2020-01-22 18:00:00,-53.24,-49.15,-45.66,0.3291,0.8073,0.1876
2020-01-22 19:00:00,-50.19,-46.98,-44.13,0.3503,0.7882,0.1979
2020-01-22 20:00:00,-46.98,-46.56,-41.55,0.4102,0.838,0.2152
2020-01-22 21:00:00,-43.55,-47.23,-37.83,0.4519,0.845,0.2175
2020-01-22 22:00:00,-40.32,-44.82,-33.86,0.4901,0.8784,0.1922
2020-01-22 23:00:00,-38.17,-41.86,-30.23,0.518,0.8749,0.1674
2020-01-23 00:00:00,-33.58,-43.63,-28.29,0.5498,0.9156,0.1542
2020-01-23 01:00:00,-33.39,-41.51,-27.08,0.5876,0.9368,0.1447
2020-01-23 02:00:00,-34.14,-40.25,-26.11,0.6307,0.9423,0.1333
2020-01-23 03:00:00,-36.47,-41.05,-25.63,0.6657,0.9449,0.117
2020-01-23 04:00:00,-41.41,-44.01,-25.81,0.7069,0.9614,0.117
2020-01-23 05:00:00,-46.43,-47.68,-28.66,0.7262,0.9609,0.1214
2020-01-23 06:00:00,-50.01,-50.6,-33.83,0.7813,0.9526,0.1186
2020-01-23 07:00:00,-51.77,-52.48,-38.36,0.8238,0.9458,0.1021
2020-01-23 08:00:00,-53.26,-53.52,-40.66,0.846,0.9457,0.1178
2020-01-23 09:00:00,-54.61,-54.12,-41.47,0.8885,0.9438,0.1232
2020-01-23 10:00:00,-54.56,-54.77,-41.84,0.9155,0.9458,0.1253
2020-01-23 11:00:00,-53.62,-53.99,-42.07,0.9415,0.9432,0.1246
2020-01-23 12:00:00,-52.35,-52.82,-41.83,0.9611,0.9412,0.1464
2020-01-23 13:00:00,-51.23,-51.24,-41.37,0.9687,0.9299,0.194
2020-01-23 14:00:00,-50.3,-49.89,-41.2,0.9709,0.902,0.2509
2020-01-23 15:00:00,-50.52,-49.38,-42.14,0.976,0.8472,0.3017
2020-01-23 16:00:00,-51.71,-51.19,-44.23,0.9597,0.71,0.2766
2020-01-23 17:00:00,-51.87,-53.75,-45.63,0.9685,0.5119,0.0856
2020-01-23 18:00:00,-49.99,-53.07,-45.38,0.9669,0.4163,0.0858
2020-01-23 19:00:00,-46.94,-50.88,-43.84,0.9621,0.373,0.1005
2020-01-23 20:00:00,-43.73,-50.41,-41.26,0.9559,0.3245,0.1248
2020-01-23 21:00:00,-40.33,-51.08,-37.54,0.9508,0.2854,0.1475
2020-01-23 22:00:00,-37.09,-48.72,-33.57,0.9323,0.2864,0.1875
2020-01-23 23:00:00,-34.93,-45.77,-29.94,0.9181,0.2997,0.2249
2020-01-24 00:00:00,-45.54,-51.02,-31.41,0.9088,0.3237,0.2797
2020-01-24 01:00:00,-45.34,-48.91,-30.19,0.875,0.356,0.3311
2020-01-24 02:00:00,-46.08,-47.63,-29.2,0.864,0.4068,0.3916
2020-01-24 03:00:00,-48.37,-48.4,-28.71,0.8531,0.4919,0.4662
2020-01-24 04:00:00,-53.27,-51.34,-28.88,0.8297,0.5021,0.5018
2020-01-24 05:00:00,-58.29,-55.02,-31.69,0.8413,0.5018,0.5302
2020-01-24 06:00:00,-61.9,-57.97,-36.85,0.8796,0.5152,0.5592
2020-01-24 07:00:00,-63.68,-59.85,-41.4,0.8866,0.4992,0.602
2020-01-24 08:00:00,-65.16,-60.89,-43.71,0.8799,0.499,0.6881
2020-01-24 09:00:00,-66.51,-61.48,-44.54,0.8604,0.5013,0.7752
2020-01-24 10:00:00,-66.48,-62.12,-44.92,0.8459,0.5099,0.8648
2020-01-24 11:00:00,-65.55,-61.35,-45.15,0.842,0.5311,0.8813
2020-01-24 12:00:00,-64.27,-60.18,-44.92,0.8673,0.5347,0.8795
2020-01-24 13:00:00,-63.15,-58.59,-44.46,0.8998,0.5158,0.8803
2020-01-24 14:00:00,-62.23,-57.23,-44.29,0.932,0.4894,0.8797
2020-01-24 15:00:00,-62.46,-56.72,-45.22,0.9256,0.4225,0.8676
2020-01-24 16:00:00,-63.66,-58.54,-47.32,0.8596,0.2593,0.836
2020-01-24 17:00:00,-63.83,-61.13,-48.74,0.8083,0.2173,0.7906
2020-01-24 18:00:00,-61.97,-60.47,-48.48,0.7959,0.2081,0.7496
2020-01-24 19:00:00,-58.9,-58.26,-46.94,0.8008,0.2057,0.7392
2020-01-24 20:00:00,-55.7,-57.74,-44.36,0.7721,0.1847,0.7244
2020-01-24 21:00:00,-52.32,-58.41,-40.64,0.7487,0.1595,0.6997
2020-01-24 22:00:00,-49.07,-56.11,-36.67,0.7477,0.1398,0.7124
2020-01-24 23:00:00,-46.9,-53.16,-33.04,0.7422,0.133,0.7398
2020-01-25 00:00:00,-48.04,-52.7,-31.5,0.7183,0.1289,0.7373
2020-01-25 01:00:00,-47.83,-50.6,-30.27,0.7104,0.1373,0.7512
2020-01-25 02:00:00,-48.56,-49.29,-29.27,0.6996,0.1596,0.7465
2020-01-25 03:00:00,-50.83,-50.04,-28.77,0.715,0.1917,0.7368
2020-01-25 04:00:00,-55.67,-52.96,-28.92,0.6842,0.2034,0.7129
2020-01-25 05:00:00,-60.7,-56.65,-31.69,0.6689,0.2374,0.6839
2020-01-25 06:00:00,-64.33,-59.62,-36.85,0.6287,0.279,0.6686
2020-01-25 07:00:00,-66.12,-61.5,-41.41,0.6207,0.3152,0.6686
2020-01-25 08:00:00,-67.61,-62.55,-43.74,0.6697,0.3743,0.699
2020-01-25 09:00:00,-68.95,-63.13,-44.58,0.7065,0.4124,0.775
2020-01-25 10:00:00,-68.94,-63.76,-44.98,0.7759,0.449,0.8092
2020-01-25 11:00:00,-68.02,-63.01,-45.2,0.7876,0.4952,0.8091
2020-01-25 12:00:00,-66.74,-61.82,-44.98,0.8028,0.5855,0.7761
2020-01-25 13:00:00,-65.63,-60.23,-44.53,0.8006,0.6846,0.7657
2020-01-25 14:00:00,-64.71,-58.86,-44.36,0.7394,0.769,0.771
2020-01-25 15:00:00,-64.94,-58.35,-45.28,0.4414,0.8411,0.7608
2020-01-25 16:00:00,-66.16,-60.17,-47.39,0.36,0.861,0.7265
2020-01-25 17:00:00,-66.34,-62.8,-48.82,0.4242,0.8422,0.5168
2020-01-25 18:00:00,-64.48,-62.16,-48.57,0.4829,0.8165,0.3968
2020-01-25 19:00:00,-61.41,-59.93,-47.02,0.5251,0.7731,0.3923
2020-01-25 20:00:00,-58.21,-59.37,-44.43,0.5079,0.7349,0.3631
2020-01-25 21:00:00,-54.86,-60.03,-40.72,0.4865,0.7591,0.3206
2020-01-25 22:00:00,-51.6,-57.79,-36.75,0.4917,0.7755,0.2776
2020-01-25 23:00:00,-49.41,-54.85,-33.12,0.5356,0.7868,0.2467
2020-01-26 00:00:00,-47.78,-45.53,-31.42,0.5866,0.7673,0.2389
2020-01-26 01:00:00,-47.55,-43.44,-30.18,0.6078,0.7605,0.2254
2020-01-26 02:00:00,-48.26,-42.11,-29.17,0.66,0.7707,0.2102
2020-01-26 03:00:00,-50.51,-42.83,-28.67,0.7075,0.7529,0.1964
2020-01-26 04:00:00,-55.31,-45.73,-28.79,0.7411,0.6899,0.1854
2020-01-26 05:00:00,-60.33,-49.43,-31.53,0.7891,0.6099,0.1726
2020-01-26 06:00:00,-63.99,-52.43,-36.68,0.8034,0.558,0.1581
2020-01-26 07:00:00,-65.8,-54.31,-41.25,0.8189,0.4988,0.1446
2020-01-26 08:00:00,-67.28,-55.36,-43.59,0.8579,0.4622,0.1714
2020-01-26 09:00:00,-68.63,-55.94,-44.46,0.9031,0.4906,0.1511
2020-01-26 10:00:00,-68.63,-56.56,-44.86,0.9451,0.4927,0.1471
2020-01-26 11:00:00,-67.72,-55.82,-45.09,0.9657,0.5268,0.1595
2020-01-26 12:00:00,-66.44,-54.62,-44.88,0.9733,0.5579,0.1953
2020-01-26 13:00:00,-65.32,-53.02,-44.43,0.9645,0.5513,0.2263
2020-01-26 14:00:00,-64.41,-51.64,-44.26,0.8781,0.4983,0.2376
2020-01-26 15:00:00,-64.64,-51.13,-45.16,0.5724,0.4017,0.2235
2020-01-26 16:00:00,-65.89,-52.96,-47.28,0.3641,0.3515,0.1626
2020-01-26 17:00:00,-66.08,-55.61,-48.73,0.3303,0.3175,0.051
2020-01-26 18:00:00,-64.23,-55.0,-48.48,0.3244,0.3442,0.0499
2020-01-26 19:00:00,-61.15,-52.76,-46.93,0.3179,0.3876,0.0548
2020-01-26 20:00:00,-57.95,-52.15,-44.33,0.3186,0.4266,0.0575
2020-01-26 21:00:00,-54.63,-52.8,-40.62,0.3325,0.4919,0.0614
2020-01-26 22:00:00,-51.36,-50.62,-36.66,0.347,0.5488,0.0684
2020-01-26 23:00:00,-49.16,-47.68,-33.03,0.3914,0.6281,0.0811
2020-01-27 00:00:00,-46.05,-45.35,-31.99,0.449,0.6597,0.0921
2020-01-27 01:00:00,-45.81,-43.27,-30.74,0.537,0.6575,0.0954
2020-01-27 02:00:00,-46.51,-41.92,-29.72,0.5823,0.6693,0.0959
2020-01-27 03:00:00,-48.74,-42.6,-29.2,0.6311,0.674,0.0944
2020-01-27 04:00:00,-53.48,-45.48,-29.31,0.7017,0.6205,0.0916
2020-01-27 05:00:00,-58.5,-49.2,-32.02,0.7563,0.5508,0.0903
2020-01-27 06:00:00,-62.19,-52.22,-37.15,0.7938,0.4759,0.084
2020-01-27 07:00:00,-64.01,-54.11,-41.74,0.8085,0.4935,0.079
2020-01-27 08:00:00,-65.5,-55.16,-44.1,0.8235,0.5378,0.0896
2020-01-27 09:00:00,-66.84,-55.73,-44.99,0.8454,0.6151,0.1105
2020-01-27 10:00:00,-66.86,-56.34,-45.39,0.8631,0.6352,0.1358
2020-01-27 11:00:00,-65.95,-55.61,-45.63,0.8785,0.672,0.1639
2020-01-27 12:00:00,-64.68,-54.41,-45.42,0.8714,0.7765,0.1965
2020-01-27 13:00:00,-63.56,-52.8,-44.97,0.8191,0.8219,0.2352
2020-01-27 14:00:00,-62.65,-51.4,-44.8,0.6537,0.8236,0.2674
2020-01-27 15:00:00,-62.89,-50.89,-45.7,0.4602,0.7992,0.2797
2020-01-27 16:00:00,-64.15,-52.74,-47.82,0.3179,0.7433,0.251
2020-01-27 17:00:00,-64.36,-55.41,-49.29,0.2908,0.7231,0.1171
2020-01-27 18:00:00,-62.51,-54.83,-49.04,0.2815,0.7189,0.1081
2020-01-27 19:00:00,-59.42,-52.57,-47.48,0.2487,0.7155,0.1276
2020-01-27 20:00:00,-56.23,-51.91,-44.88,0.2484,0.708,0.1506
2020-01-27 21:00:00,-52.93,-52.56,-41.18,0.2402,0.6918,0.1618
2020-01-27 22:00:00,-49.66,-50.44,-37.22,0.2468,0.6952,0.1602
2020-01-27 23:00:00,-47.44,-47.5,-33.59,0.2407,0.6988,0.1741
2020-01-28 00:00:00,-45.28,-48.34,-31.76,0.2338,0.6849,0.1845
2020-01-28 01:00:00,-45.03,-46.27,-30.51,0.2111,0.6749,0.2067
2020-01-28 02:00:00,-45.72,-44.89,-29.47,0.2135,0.6212,0.223
2020-01-28 03:00:00,-47.92,-45.54,-28.95,0.22,0.61,0.2466
2020-01-28 04:00:00,-52.61,-48.41,-29.04,0.1918,0.564,0.2641
2020-01-28 05:00:00,-57.63,-52.13,-31.71,0.1583,0.5492,0.3007
2020-01-28 06:00:00,-61.35,-55.18,-36.83,0.1396,0.5219,0.3128
2020-01-28 07:00:00,-63.19,-57.07,-41.43,0.1405,0.4813,0.3185
2020-01-28 08:00:00,-64.67,-58.12,-43.81,0.1525,0.4519,0.3604
2020-01-28 09:00:00,-66.01,-58.68,-44.72,0.1599,0.4595,0.388
2020-01-28 10:00:00,-66.05,-59.29,-45.13,0.1593,0.4274,0.518
2020-01-28 11:00:00,-65.15,-58.58,-45.37,0.1643,0.4075,0.5897
2020-01-28 12:00:00,-63.88,-57.36,-45.18,0.1624,0.3837,0.6276
2020-01-28 13:00:00,-62.76,-55.74,-44.73,0.1468,0.3674,0.6607
2020-01-28 14:00:00,-61.86,-54.34,-44.55,0.1099,0.3321,0.6667
2020-01-28 15:00:00,-62.1,-53.82,-45.44,0.0828,0.2847,0.6306
2020-01-28 16:00:00,-63.38,-55.68,-47.57,0.1033,0.2315,0.5522
2020-01-28 17:00:00,-63.6,-58.38,-49.05,0.1328,0.2178,0.2482
2020-01-28 18:00:00,-61.76,-57.83,-48.81,0.1547,0.2346,0.1577
2020-01-28 19:00:00,-58.66,-55.55,-47.24,0.2023,0.2716,0.1789
2020-01-28 20:00:00,-55.47,-54.84,-44.64,0.2577,0.314,0.181
2020-01-28 21:00:00,-52.2,-55.48,-40.94,0.309,0.3385,0.1757
2020-01-28 22:00:00,-48.92,-53.42,-36.98,0.3604,0.3911,0.1583
2020-01-28 23:00:00,-46.68,-50.49,-33.35,0.422,0.432,0.1526
